day,period,stage,worker,start,duration
4,0,4,2,384937,24
4,0,4,2,385011,24
4,0,4,2,385635,10
4,0,4,2,385762,13
4,0,4,2,385843,4
4,0,4,2,385893,10
4,0,4,2,385983,9
4,0,4,2,386047,9
4,0,4,2,386231,13
4,0,4,2,386434,24
4,0,4,2,386470,9
4,0,4,2,387079,20
4,0,4,2,387099,11
4,0,4,2,387140,17
4,0,4,2,387250,18
4,0,4,2,387356,24
4,0,4,2,387540,10
4,0,4,2,387624,7
4,0,4,2,387765,14
4,0,4,2,387981,20
4,1,0,0,388800,6
4,1,0,0,388806,10
4,1,0,0,388816,9
4,1,0,0,388825,25
4,1,0,0,388850,7
4,1,0,0,388857,18
4,1,0,0,388875,19
4,1,0,0,388894,11
4,1,0,0,388905,11
4,1,0,0,389516,13
4,1,0,0,389529,7
4,1,0,0,389536,8
4,1,0,0,389544,17
4,1,0,0,389561,12
4,1,0,0,389573,25
4,1,0,0,389598,20
4,1,0,0,389618,17
4,1,0,0,389635,9
4,1,0,0,390244,6
4,1,0,0,390250,10
4,1,0,0,390260,25
4,1,0,0,390285,21
4,1,0,0,390306,6
4,1,0,0,390312,8
4,1,0,0,390320,25
4,1,0,0,390345,7
4,1,0,0,390352,25
4,1,0,0,390977,9
4,1,0,0,390986,8
4,1,0,0,390994,12
4,1,0,0,391006,13
4,1,0,0,391019,9
4,1,0,0,391028,11
4,1,0,0,391039,7
4,1,0,0,391046,6
4,1,0,0,391052,11
4,1,0,0,391663,25
4,1,0,0,391688,25
4,1,0,0,391713,10
4,1,0,0,391723,7
4,1,0,0,391730,8
4,1,0,0,391738,11
4,1,0,0,391749,17
4,1,0,0,391766,25
4,1,0,0,391791,17
4,1,0,0,396000,7
4,1,0,0,396007,9
4,1,0,0,396016,12
4,1,0,0,396028,8
4,1,0,0,396036,11
4,1,0,0,396047,21
4,1,0,0,396068,8
4,1,0,0,396076,10
4,1,0,0,396086,14
4,1,0,0,396700,7
4,1,0,0,396707,25
4,1,0,0,396732,10
4,1,0,0,396742,8
4,1,0,0,396750,25
4,1,0,0,396775,13
4,1,0,0,396788,25
4,1,0,0,396813,14
4,1,0,0,396827,9
4,1,0,0,397436,9
4,1,0,0,397814,25
4,1,0,0,397839,16
4,1,0,0,397855,13
4,1,0,0,397868,15
4,1,0,0,397883,9
4,1,0,0,397892,7
4,1,0,0,397899,8
4,1,0,0,397907,23
4,1,0,0,398530,17
4,1,0,0,398547,16
4,1,0,0,398563,10
4,1,0,0,398573,20
4,1,0,0,398593,14
4,1,0,0,398607,12
4,1,0,0,398619,20
4,1,0,0,398639,7
4,1,0,0,398646,13
4,1,0,0,399259,9
4,1,0,0,399268,6
4,1,0,0,399274,12
4,1,0,0,399286,25
4,1,0,0,399311,25
4,1,0,0,399336,24
4,1,0,0,399360,14
4,1,0,0,399374,25
4,1,0,0,399399,20
4,1,0,0,400019,18
4,1,0,0,400037,12
4,1,0,0,400049,25
4,1,0,0,400074,16
4,1,0,0,400090,8
4,1,0,0,400098,7
4,1,0,0,400105,7
4,1,0,0,400112,7
4,1,0,0,400119,25
4,1,0,0,400744,1
4,1,0,0,400745,24
4,1,0,0,400769,16
4,1,0,0,400785,25
4,1,0,0,400810,7
4,1,0,0,400817,25
4,1,0,0,400842,6
4,1,0,0,400848,12
4,1,0,0,400860,12
4,1,0,0,401472,25
4,1,0,0,401497,9
4,1,0,0,401506,25
4,1,0,0,401531,25
4,1,0,0,401556,25
4,1,0,0,401581,9
4,1,0,0,401590,24
4,1,0,0,401614,17
4,1,0,0,401631,12
4,1,0,0,402243,25
4,1,0,0,402268,25
4,1,0,0,402293,15
4,1,0,0,402308,23
4,1,0,0,402331,25
4,1,0,0,402356,14
4,1,0,0,402370,11
4,1,0,0,402381,13
4,1,0,0,402394,11
4,1,0,0,403005,7
4,1,0,0,403012,18
4,1,0,0,403030,6
4,1,0,0,403036,25
4,1,0,0,403061,17
4,1,0,0,403078,7
4,1,0,0,403085,20
4,1,0,0,403105,13
4,1,0,0,403118,25
4,1,1,0,388800,392
4,1,1,0,389192,60
4,1,1,0,389252,64
4,1,1,0,389316,210
4,1,1,0,389526,212
4,1,1,0,389738,46
4,1,1,0,389784,154
4,1,1,0,389938,157
4,1,1,0,390095,102
4,1,1,0,390797,392
4,1,1,0,391189,141
4,1,1,0,391330,153
4,1,1,0,391483,68
4,1,1,0,391551,117
4,1,1,0,391668,208
4,1,1,0,391876,65
4,1,1,0,391941,248
4,1,1,0,392189,106
4,1,1,0,396000,263
4,1,1,0,396263,42
4,1,1,0,396305,267
4,1,1,0,396572,233
4,1,1,0,396805,392
4,1,1,0,397197,78
4,1,1,0,397275,36
4,1,1,0,397311,84
4,1,1,0,397395,324
4,1,1,0,398319,254
4,1,1,0,398573,79
4,1,1,0,398652,99
4,1,1,0,398751,38
4,1,1,0,398789,126
4,1,1,0,398915,392
4,1,1,0,399307,111
4,1,1,0,399418,265
4,1,1,0,399683,153
4,1,1,0,400436,119
4,1,1,0,400555,374
4,1,1,0,400929,240
4,1,1,0,401169,177
4,1,1,0,401346,87
4,1,1,0,401433,274
4,1,1,0,401707,256
4,1,1,0,401963,98
4,1,1,0,402061,392
4,1,1,1,388800,128
4,1,1,1,388928,86
4,1,1,1,389014,69
4,1,1,1,389083,151
4,1,1,1,389234,392
4,1,1,1,389626,146
4,1,1,1,389772,62
4,1,1,1,389834,110
4,1,1,1,390047,392
4,1,1,1,391039,392
4,1,1,1,391431,67
4,1,1,1,391498,160
4,1,1,1,391658,392
4,1,1,1,396000,120
4,1,1,1,396120,121
4,1,1,1,396241,104
4,1,1,1,396345,392
4,1,1,1,396737,89
4,1,1,1,397426,93
4,1,1,1,397519,82
4,1,1,1,397601,261
4,1,1,1,397862,124
4,1,1,1,397986,54
4,1,1,1,398040,323
4,1,1,1,398363,96
4,1,1,1,398459,83
4,1,1,1,398542,130
4,1,1,1,399272,109
4,1,1,1,399381,392
4,1,1,1,399773,392
4,1,1,1,400165,93
4,1,1,1,400258,391
4,1,1,1,400649,179
4,1,1,1,400828,347
4,1,1,1,401175,208
4,1,1,1,401383,164
4,1,1,1,402147,131
4,1,1,1,402278,392
4,1,1,1,402670,392
4,1,1,2,388800,153
4,1,1,2,388953,133
4,1,1,2,389086,60
4,1,1,2,389146,44
4,1,1,2,389190,108
4,1,1,2,389298,102
4,1,1,2,389807,392
4,1,1,2,390199,218
4,1,1,2,390417,85
4,1,1,2,391102,170
4,1,1,2,391272,159
4,1,1,2,391431,177
4,1,1,2,391608,184
4,1,1,2,391792,112
4,1,1,2,391904,378
4,1,1,2,396000,302
4,1,1,2,396302,366
4,1,1,2,396668,154
4,1,1,2,397422,392
4,1,1,2,397814,192
4,1,1,2,398006,205
4,1,1,2,398211,392
4,1,1,2,398603,197
4,1,1,2,398800,93
4,1,1,2,398893,177
4,1,1,2,399070,156
4,1,1,2,399226,186
4,1,1,2,400012,145
4,1,1,2,400157,99
4,1,1,2,400256,66
4,1,1,2,400322,232
4,1,1,2,400554,392
4,1,1,2,400946,173
4,1,1,2,401119,272
4,1,1,2,401391,304
4,1,1,2,401695,90
4,1,1,2,402385,136
4,1,1,2,402521,392
4,1,1,2,402913,100
4,1,3,0,388800,216
4,1,3,0,389246,203
4,1,3,0,389461,216
4,1,3,0,389677,5
4,1,3,0,389682,216
4,1,3,0,389898,216
4,1,3,0,390114,50
4,1,3,0,390164,216
4,1,3,0,390401,116
4,1,3,0,391117,216
4,1,3,0,391333,216
4,1,3,0,391549,5
4,1,3,0,391554,4
4,1,3,0,391558,216
4,1,3,0,391774,62
4,1,3,0,391836,5
4,1,3,0,391860,216
4,1,3,0,392076,11
4,1,3,0,396000,216
4,1,3,0,396216,97
4,1,3,0,396313,74
4,1,3,0,396387,48
4,1,3,0,396435,216
4,1,3,0,396651,164
4,1,3,0,396815,7
4,1,3,0,396822,6
4,1,3,0,396828,189
4,1,3,0,397630,216
4,1,3,0,397846,216
4,1,3,0,398062,49
4,1,3,0,398111,11
4,1,3,0,398122,216
4,1,3,0,398338,31
4,1,3,0,398369,69
4,1,3,0,398438,216
4,1,3,0,398654,66
4,1,3,0,399320,154
4,1,3,0,399474,90
4,1,3,0,399564,5
4,1,3,0,399699,106
4,1,3,0,399805,21
4,1,3,0,399826,216
4,1,3,0,400042,47
4,1,3,0,400089,7
4,1,3,0,400096,7
4,1,3,0,400703,23
4,1,3,0,400849,216
4,1,3,0,401065,74
4,1,3,0,401139,81
4,1,3,0,401220,18
4,1,3,0,401238,7
4,1,3,0,401245,5
4,1,3,0,401250,58
4,1,3,0,401308,55
4,1,3,0,401963,158
4,1,3,0,402121,26
4,1,3,0,402147,91
4,1,3,0,402238,185
4,1,3,0,402423,216
4,1,3,0,402639,216
4,1,3,0,402855,155
4,1,3,0,403010,75
4,1,3,1,388824,179
4,1,3,1,389003,216
4,1,3,1,389219,216
4,1,3,1,389435,72
4,1,3,1,389507,4
4,1,3,1,389511,93
4,1,3,1,389604,85
4,1,3,1,389689,118
4,1,3,1,389807,216
4,1,3,1,390623,51
4,1,3,1,390674,216
4,1,3,1,390890,22
4,1,3,1,390912,113
4,1,3,1,391025,73
4,1,3,1,391098,8
4,1,3,1,391106,216
4,1,3,1,391322,165
4,1,3,1,391487,216
4,1,3,1,396000,23
4,1,3,1,396023,6
4,1,3,1,396029,216
4,1,3,1,396245,52
4,1,3,1,396297,27
4,1,3,1,396324,13
4,1,3,1,396337,119
4,1,3,1,396456,188
4,1,3,1,396644,136
4,1,3,1,397380,10
4,1,3,1,397390,216
4,1,3,1,397606,66
4,1,3,1,397696,107
4,1,3,1,397803,20
4,1,3,1,397823,216
4,1,3,1,398149,53
4,1,3,1,398202,7
4,1,3,1,398209,100
4,1,3,1,398909,5
4,1,3,1,398914,216
4,1,3,1,399130,4
4,1,3,1,399134,57
4,1,3,1,399191,216
4,1,3,1,399434,216
4,1,3,1,399650,59
4,1,3,1,399709,6
4,1,3,1,399715,5
4,1,3,1,400435,48
4,1,3,1,400483,51
4,1,3,1,400534,20
4,1,3,1,400554,4
4,1,3,1,400558,60
4,1,3,1,400618,216
4,1,3,1,400834,19
4,1,3,1,400853,4
4,1,3,1,400857,5
4,1,3,1,401462,216
4,1,3,1,401678,51
4,1,3,1,401729,4
4,1,3,1,401733,5
4,1,3,1,401738,216
4,1,3,1,401954,216
4,1,3,1,402345,216
4,1,3,1,402561,216
4,1,3,1,402777,30
4,1,3,2,388800,52
4,1,3,2,389027,216
4,1,3,2,389243,216
4,1,3,2,389459,80
4,1,3,2,389539,52
4,1,3,2,389591,216
4,1,3,2,389918,216
4,1,3,2,390134,51
4,1,3,2,390185,216
4,1,3,2,391001,160
4,1,3,2,391326,58
4,1,3,2,391549,216
4,1,3,2,391765,216
4,1,3,2,391981,216
4,1,3,2,396000,5
4,1,3,2,396005,76
4,1,3,2,396081,4
4,1,3,2,396085,5
4,1,3,2,396690,33
4,1,3,2,396723,85
4,1,3,2,396808,17
4,1,3,2,396825,5
4,1,3,2,396830,43
4,1,3,2,396873,216
4,1,3,2,397089,29
4,1,3,2,397118,65
4,1,3,2,397183,4
4,1,3,2,397787,78
4,1,3,2,397865,3
4,1,3,2,397868,8
4,1,3,2,397876,93
4,1,3,2,397969,24
4,1,3,2,397993,198
4,1,3,2,398191,132
4,1,3,2,398323,4
4,1,3,2,398469,140
4,1,3,2,399209,216
4,1,3,2,399493,87
4,1,3,2,399580,12
4,1,3,2,399592,21
4,1,3,2,399613,216
4,1,3,2,399829,125
4,1,3,2,399954,88
4,1,3,2,400042,147
4,1,3,2,400424,121
4,1,3,2,401145,4
4,1,3,2,401149,216
4,1,3,2,401365,216
4,1,3,2,401581,209
4,1,3,2,401790,68
4,1,3,2,401858,17
4,1,3,2,401875,216
4,1,3,2,402091,64
4,1,3,2,402155,190
4,1,3,2,402945,216
4,1,4,0,388800,24
4,1,4,0,388852,17
4,1,4,0,389243,3
4,1,4,0,389455,6
4,1,4,0,389461,21
4,1,4,0,389604,24
4,1,4,0,389682,24
4,1,4,0,389807,17
4,1,4,0,390023,24
4,1,4,0,390647,23
4,1,4,0,390674,7
4,1,4,0,390890,10
4,1,4,0,391161,24
4,1,4,0,391384,5
4,1,4,0,391703,6
4,1,4,0,391981,21
4,1,4,0,392087,8
4,1,4,0,396023,8
4,1,4,0,396631,20
4,1,4,0,396651,6
4,1,4,0,396657,13
4,1,4,0,396670,3
4,1,4,0,396673,8
4,1,4,0,396681,5
4,1,4,0,396686,16
4,1,4,0,396702,6
4,1,4,0,396780,13
4,1,4,0,397672,24
4,1,4,0,397865,24
4,1,4,0,398062,24
4,1,4,0,398086,24
4,1,4,0,398110,1
4,1,4,0,398111,14
4,1,4,0,398125,24
4,1,4,0,398149,3
4,1,4,0,398202,4
4,1,4,0,399130,19
4,1,4,0,399407,23
4,1,4,0,399650,24
4,1,4,0,399674,24
4,1,4,0,399698,5
4,1,4,0,399703,14
4,1,4,0,399829,4
4,1,4,0,399954,24
4,1,4,0,399978,12
4,1,4,0,400590,3
4,1,4,0,400834,15
4,1,4,0,400849,8
4,1,4,0,400857,8
4,1,4,0,401220,24
4,1,4,0,401244,9
4,1,4,0,401253,8
4,1,4,0,401261,24
4,1,4,0,401678,14
4,1,4,0,402855,1
4,1,4,0,402856,10
4,1,4,0,403010,7
4,1,4,0,403085,24
4,1,4,0,403161,17
4,1,4,1,389016,11
4,1,4,1,389219,17
4,1,4,1,389450,5
4,1,4,1,389677,18
4,1,4,1,389898,20
4,1,4,1,390114,13
4,1,4,1,390164,9
4,1,4,1,390185,17
4,1,4,1,390380,19
4,1,4,1,391098,20
4,1,4,1,391333,11
4,1,4,1,391765,24
4,1,4,1,391836,24
4,1,4,1,392197,13
4,1,4,1,396081,13
4,1,4,1,396094,6
4,1,4,1,396245,24
4,1,4,1,396269,5
4,1,4,1,396874,15
4,1,4,1,396889,24
4,1,4,1,396913,12
4,1,4,1,397089,18
4,1,4,1,397183,24
4,1,4,1,397390,10
4,1,4,1,397846,6
4,1,4,1,397852,4
4,1,4,1,398039,24
4,1,4,1,398663,7
4,1,4,1,398670,24
4,1,4,1,398720,14
4,1,4,1,398914,10
4,1,4,1,399134,9
4,1,4,1,399191,7
4,1,4,1,399425,9
4,1,4,1,399674,1
4,1,4,1,399805,9
4,1,4,1,400414,10
4,1,4,1,400424,11
4,1,4,1,400545,3
4,1,4,1,400548,13
4,1,4,1,400561,24
4,1,4,1,400585,6
4,1,4,1,400591,2
4,1,4,1,400593,6
4,1,4,1,401065,24
4,1,4,1,401689,24
4,1,4,1,401790,7
4,1,4,1,401954,19
4,1,4,1,401973,6
4,1,4,1,401979,24
4,1,4,1,402003,8
4,1,4,1,402011,24
4,1,4,1,402170,24
4,1,4,1,402561,13
4,1,4,2,389003,24
4,1,4,2,389449,1
4,1,4,2,389450,24
4,1,4,2,389507,11
4,1,4,2,389539,7
4,1,4,2,389546,24
4,1,4,2,389591,9
4,1,4,2,389689,21
4,1,4,2,390134,24
4,1,4,2,391025,24
4,1,4,2,391106,4
4,1,4,2,391322,4
4,1,4,2,391487,13
4,1,4,2,391558,24
4,1,4,2,391774,22
4,1,4,2,391841,9
4,1,4,2,392076,3
4,1,4,2,396216,24
4,1,4,2,396840,24
4,1,4,2,396864,24
4,1,4,2,396888,5
4,1,4,2,396893,24
4,1,4,2,397017,5
4,1,4,2,397118,4
4,1,4,2,397187,24
4,1,4,2,397606,24
4,1,4,2,397803,4
4,1,4,2,398407,14
4,1,4,2,398421,4
4,1,4,2,398425,12
4,1,4,2,398437,9
4,1,4,2,398446,17
4,1,4,2,398463,6
4,1,4,2,398469,17
4,1,4,2,398609,7
4,1,4,2,398616,24
4,1,4,2,399474,19
4,1,4,2,399675,24
4,1,4,2,399699,13
4,1,4,2,399712,11
4,1,4,2,399723,24
4,1,4,2,399747,13
4,1,4,2,400042,11
4,1,4,2,400053,13
4,1,4,2,400066,13
4,1,4,2,400853,6
4,1,4,2,401139,23
4,1,4,2,401162,10
4,1,4,2,401172,4
4,1,4,2,401176,24
4,1,4,2,401200,7
4,1,4,2,401365,24
4,1,4,2,401389,4
4,1,4,2,401393,4
4,1,4,2,401997,24
4,1,4,2,402091,8
4,1,4,2,402121,24
4,1,4,2,402155,18
4,1,4,2,402173,11
4,1,4,2,402238,19
4,1,4,2,402423,24
4,1,4,2,402639,18
4,1,4,2,402777,16
4,2,0,0,403200,7
4,2,0,0,403207,8
4,2,0,0,403215,14
4,2,0,0,403229,11
4,2,0,0,403240,11
4,2,0,0,403251,18
4,2,0,0,403269,25
4,2,0,0,403294,25
4,2,0,0,403319,10
4,2,0,0,403929,7
4,2,0,0,403936,25
4,2,0,0,403961,8
4,2,0,0,403969,25
4,2,0,0,403994,21
4,2,0,0,404015,9
4,2,0,0,404024,13
4,2,0,0,404037,8
4,2,0,0,404045,8
4,2,0,0,404653,8
4,2,0,0,404661,7
4,2,0,0,404668,5
4,2,0,0,404673,8
4,2,0,0,404681,12
4,2,0,0,404693,9
4,2,0,0,404702,14
4,2,0,0,405130,1
4,2,0,0,405131,10
4,2,0,0,405741,19
4,2,0,0,405760,9
4,2,0,0,405769,16
4,2,0,0,405785,25
4,2,0,0,405810,25
4,2,0,0,405835,25
4,2,0,0,405860,25
4,2,0,0,405885,21
4,2,0,0,405906,22
4,2,0,0,406528,25
4,2,0,0,406553,20
4,2,0,0,406573,25
4,2,0,0,406598,25
4,2,0,0,406623,25
4,2,0,0,406648,14
4,2,0,0,406662,25
4,2,0,0,406687,25
4,2,0,0,406712,25
4,2,0,0,407337,25
4,2,0,0,407362,25
4,2,0,0,407387,25
4,2,0,0,407412,17
4,2,0,0,407429,25
4,2,0,0,407454,25
4,2,0,0,407479,23
4,2,0,0,407502,12
4,2,0,0,407514,11
4,2,0,0,408125,11
4,2,0,0,408136,6
4,2,0,0,408142,23
4,2,0,0,408165,8
4,2,0,0,408173,8
4,2,0,0,408181,20
4,2,0,0,408201,9
4,2,0,0,408210,25
4,2,0,0,408235,20
4,2,0,0,408855,25
4,2,0,0,408880,9
4,2,0,0,408889,25
4,2,0,0,408914,13
4,2,0,0,408927,13
4,2,0,0,408940,16
4,2,0,0,408956,25
4,2,0,0,408981,25
4,2,0,0,409006,7
4,2,0,0,409613,19
4,2,0,0,409632,25
4,2,0,0,409657,25
4,2,0,0,409682,25
4,2,0,0,409707,21
4,2,0,0,409728,25
4,2,0,0,409753,14
4,2,0,0,409767,25
4,2,0,0,409792,10
4,2,1,0,403200,192
4,2,1,0,403392,187
4,2,1,0,403579,392
4,2,1,0,403971,91
4,2,1,0,404084,172
4,2,1,0,404256,392
4,2,1,0,404648,90
4,2,1,0,404738,392
4,2,1,0,405130,132
4,2,1,0,405862,276
4,2,1,0,406138,392
4,2,1,0,406530,113
4,2,1,0,406643,87
4,2,1,0,406730,295
4,2,1,0,407025,149
4,2,1,0,407174,177
4,2,1,0,407351,81
4,2,1,0,407432,51
4,2,1,0,408083,48
4,2,1,0,408131,80
4,2,1,0,408211,89
4,2,1,0,408300,392
4,2,1,0,408692,392
4,2,1,0,409084,200
4,2,1,0,409284,292
4,2,1,0,409576,239
4,2,1,0,409815,101
4,2,1,1,403200,128
4,2,1,1,403328,166
4,2,1,1,403494,158
4,2,1,1,403652,336
4,2,1,1,403988,72
4,2,1,1,404060,24
4,2,1,1,404084,90
4,2,1,1,404174,113
4,2,1,1,404648,392
4,2,1,1,405640,168
4,2,1,1,405808,392
4,2,1,1,406200,122
4,2,1,1,406322,392
4,2,1,1,406714,392
4,2,1,1,407106,392
4,2,1,1,407498,107
4,2,1,1,407605,63
4,2,1,1,407668,359
4,2,1,1,408627,216
4,2,1,1,408843,101
4,2,1,1,408944,176
4,2,1,1,409120,392
4,2,1,1,409512,164
4,2,1,1,409676,392
4,2,1,1,410068,160
4,2,1,2,403200,331
4,2,1,2,403531,20
4,2,1,2,403551,269
4,2,1,2,403820,107
4,2,1,2,403927,150
4,2,1,2,404077,212
4,2,1,2,404289,66
4,2,1,2,404355,392
4,2,1,2,404747,176
4,2,1,2,405523,74
4,2,1,2,405597,392
4,2,1,2,405989,249
4,2,1,2,406238,264
4,2,1,2,406502,123
4,2,1,2,406625,129
4,2,1,2,406754,122
4,2,1,2,406876,197
4,2,1,2,407073,156
4,2,1,2,407829,327
4,2,1,2,408156,145
4,2,1,2,408301,77
4,2,1,2,408378,73
4,2,1,2,408451,102
4,2,1,2,408553,392
4,2,1,2,408945,392
4,2,1,2,409337,313
4,2,1,2,409650,105
4,2,3,0,403200,216
4,2,3,0,403416,40
4,2,3,0,403456,216
4,2,3,0,403672,197
4,2,3,0,403869,52
4,2,3,0,403921,172
4,2,3,0,404093,206
4,2,3,1,403200,25
4,2,3,1,403225,53
4,2,3,1,403278,107
4,2,3,1,403385,216
4,2,3,1,403601,216
4,2,3,1,403936,216
4,2,3,1,404152,34
4,2,3,1,404186,22
4,2,3,1,404208,25
4,2,3,2,403200,7
4,2,3,2,403241,130
4,2,3,2,403385,216
4,2,3,2,403696,216
4,2,3,2,403912,216
4,2,3,2,404128,84
4,2,3,2,404212,46
4,2,4,0,403416,24
4,2,4,0,403456,10
4,2,4,0,403672,24
4,2,4,0,403869,24
4,2,4,0,403921,12
4,2,4,0,404128,20
4,2,4,0,404212,12
4,2,4,0,404258,4
4,2,4,1,403225,16
4,2,4,1,403278,13
4,2,4,1,403601,21
4,2,4,1,403817,24
4,2,4,1,404152,10
4,2,4,1,404186,10
4,2,4,1,404208,7
4,2,4,1,404233,6
4,2,4,2,403207,24
4,2,4,2,403371,24
4,2,4,2,403601,24
4,2,4,2,403912,24
4,2,4,2,404299,11
5,0,0,0,460800,21
5,0,0,0,460821,10
5,0,0,0,460831,25
5,0,0,0,460856,9
5,0,0,0,460865,25
5,0,0,0,460890,25
5,0,0,0,460915,9
5,0,0,0,460924,25
5,0,0,0,460949,25
5,0,0,0,461574,25
5,0,0,0,461599,25
5,0,0,0,461624,25
5,0,0,0,461649,11
5,0,0,0,461660,21
5,0,0,0,461681,7
5,0,0,0,461688,25
5,0,0,0,461713,21
5,0,0,0,461734,13
5,0,0,0,462347,9
5,0,0,0,462356,25
5,0,0,0,462381,7
5,0,0,0,462388,25
5,0,0,0,462413,10
5,0,0,0,462423,25
5,0,0,0,462448,17
5,0,0,0,462465,25
5,0,0,0,462490,6
5,0,0,0,463096,25
5,0,0,0,463121,9
5,0,0,0,463130,11
5,0,0,0,463141,8
5,0,0,0,463149,8
5,0,0,0,463157,8
5,0,0,0,463165,25
5,0,0,0,463190,8
5,0,0,0,463198,9
5,0,0,0,463807,20
5,0,0,0,463827,8
5,0,0,0,463835,25
5,0,0,0,463860,6
5,0,0,0,463866,12
5,0,0,0,463878,10
5,0,0,0,463888,11
5,0,0,0,463899,8
5,0,0,0,463907,16
5,0,0,0,464523,13
5,0,0,0,464536,25
5,0,0,0,464561,25
5,0,0,0,464586,25
5,0,0,0,464611,8
5,0,0,0,464619,25
5,0,0,0,464644,25
5,0,0,0,464669,25
5,0,0,0,464694,23
5,0,0,0,465317,15
5,0,0,0,465332,1
5,0,0,0,465333,25
5,0,0,0,465358,21
5,0,0,0,465379,25
5,0,0,0,465404,8
5,0,0,0,465412,7
5,0,0,0,465419,8
5,0,0,0,465427,9
5,0,0,0,466036,20
5,0,0,0,466056,23
5,0,0,0,466079,12
5,0,0,0,466091,25
5,0,0,0,466116,25
5,0,0,0,466141,25
5,0,0,0,466166,25
5,0,0,0,466191,10
5,0,0,0,466201,7
5,0,0,0,466808,11
5,0,0,0,466819,25
5,0,0,0,466844,10
5,0,0,0,466854,18
5,0,0,0,466872,25
5,0,0,0,466897,7
5,0,0,0,466904,8
5,0,0,0,466912,7
5,0,0,0,466919,23
5,0,0,0,467542,8
5,0,0,0,467550,8
5,0,0,0,467558,21
5,0,0,0,467579,10
5,0,0,0,467589,25
5,0,0,0,467614,6
5,0,0,0,467620,6
5,0,0,0,467626,25
5,0,0,0,467651,21
5,0,0,0,468272,6
5,0,0,0,468278,10
5,0,0,0,468288,25
5,0,0,0,468313,17
5,0,0,0,468330,25
5,0,0,0,468355,13
5,0,0,0,468368,25
5,0,0,0,468393,25
5,0,0,0,468418,10
5,0,0,0,469028,25
5,0,0,0,469287,23
5,0,0,0,469310,14
5,0,0,0,469324,23
5,0,0,0,469347,25
5,0,0,0,469372,10
5,0,0,0,469382,25
5,0,0,0,469407,25
5,0,0,0,469432,25
5,0,0,0,470057,25
5,0,0,0,470082,25
5,0,0,0,470107,25
5,0,0,0,470132,25
5,0,0,0,470157,25
5,0,0,0,470182,20
5,0,0,0,470202,25
5,0,0,0,470227,25
5,0,0,0,470252,25
5,0,0,0,470877,25
5,0,0,0,470902,25
5,0,0,0,470927,25
5,0,0,0,470952,25
5,0,0,0,470977,25
5,0,0,0,471002,18
5,0,0,0,471020,25
5,0,0,0,471045,25
5,0,0,0,471070,25
5,0,0,0,471695,21
5,0,0,0,471716,25
5,0,0,0,471741,25
5,0,0,0,471766,25
5,0,0,0,471791,25
5,0,0,0,471816,25
5,0,0,0,471841,25
5,0,0,0,471866,23
5,0,0,0,471889,20
5,0,0,0,472509,25
5,0,0,0,472534,25
5,0,0,0,472559,23
5,0,0,0,472582,23
5,0,0,0,472605,25
5,0,0,0,472630,25
5,0,0,0,472655,14
5,0,0,0,472669,17
5,0,0,0,472686,25
5,0,0,0,473311,25
5,0,0,0,473336,25
5,0,0,0,473361,17
5,0,0,0,473378,21
5,0,0,0,473399,25
5,0,0,0,473424,14
5,0,0,0,473438,25
5,0,0,0,473463,23
5,0,0,0,473486,25
5,0,0,0,474111,25
5,0,0,0,474136,25
5,0,0,0,474161,16
5,0,0,0,474177,25
5,0,0,0,474202,25
5,0,0,0,474227,25
5,0,0,0,474252,25
5,0,0,0,474277,25
5,0,0,0,474302,13
5,0,0,0,474915,19
5,0,0,0,474934,25
5,0,0,0,474959,20
5,0,0,0,474979,25
5,0,0,0,475004,25
5,0,0,0,475029,25
5,0,0,0,475054,25
5,0,0,0,475079,25
5,0,0,0,475104,25
5,0,1,0,460800,257
5,0,1,0,461057,269
5,0,1,0,461326,119
5,0,1,0,461445,392
5,0,1,0,461929,13
5,0,1,0,461942,392
5,0,1,0,462334,392
5,0,1,0,462726,392
5,0,1,0,463118,87
5,0,1,0,463805,375
5,0,1,0,464180,339
5,0,1,0,464519,80
5,0,1,0,464599,81
5,0,1,0,464680,70
5,0,1,0,464750,68
5,0,1,0,464818,86
5,0,1,0,464904,124
5,0,1,0,465028,107
5,0,1,0,465735,170
5,0,1,0,465905,392
5,0,1,0,466297,154
5,0,1,0,466451,264
5,0,1,0,466715,88
5,0,1,0,466803,144
5,0,1,0,466947,95
5,0,1,0,467042,256
5,0,1,0,467298,69
5,0,1,0,467967,392
5,0,1,0,468359,384
5,0,1,0,468743,392
5,0,1,0,469135,152
5,0,1,0,469287,82
5,0,1,0,469369,258
5,0,1,0,469627,45
5,0,1,0,469672,245
5,0,1,0,469917,257
5,0,1,0,470774,81
5,0,1,0,470855,213
5,0,1,0,471068,113
5,0,1,0,471181,178
5,0,1,0,471359,392
5,0,1,0,471751,80
5,0,1,0,471831,103
5,0,1,0,471934,392
5,0,1,0,472326,258
5,0,1,0,473184,392
5,0,1,0,473576,392
5,0,1,0,473968,101
5,0,1,0,474069,223
5,0,1,0,474292,134
5,0,1,0,474426,392
5,0,1,0,474818,44
5,0,1,1,460800,186
5,0,1,1,460986,144
5,0,1,1,461130,392
5,0,1,1,461522,392
5,0,1,1,461914,131
5,0,1,1,462045,72
5,0,1,1,462117,68
5,0,1,1,462185,78
5,0,1,1,462263,162
5,0,1,1,463025,392
5,0,1,1,463417,66
5,0,1,1,463483,51
5,0,1,1,463534,160
5,0,1,1,463694,392
